"Country or Area Code";"Year";"Sex Code";"Code of City";"Value";"Value Footnotes"
"276";"2011";"2";"015670";"104362";""
"276";"2011";"2";"015670";"105689";""
"276";"2011";"2";"015680";"53007";""
"276";"2011";"2";"015680";"53867";""
"276";"2011";"2";"015690";"295468";""
"276";"2011";"2";"015690";"298206";""
"276";"2011";"2";"015700";"340997";""
"276";"2011";"2";"015700";"346535";""
"276";"2011";"2";"015710";"110924";""
"276";"2011";"2";"015710";"117094";""
"276";"2011";"2";"015720";"59933";""
"276";"2011";"2";"015720";"58978";""
"276";"2011";"2";"015730";"132132";""
"276";"2011";"2";"015730";"132530";""
"276";"2011";"2";"015750";"60115";""
"276";"2011";"2";"015750";"62324";""
"276";"2011";"2";"015760";"97381";""
"276";"2011";"2";"015760";"97658";""
"276";"2011";"2";"015770";"120500";""
"276";"2011";"2";"015770";"122383";""
"276";"2011";"2";"015780";"881245";""
"276";"2011";"2";"015780";"912736";""
"276";"2011";"2";"015790";"90502";""
"276";"2011";"2";"015790";"91345";""
"276";"2011";"2";"015800";"263243";""
"276";"2011";"2";"015800";"270015";""
"276";"2011";"2";"015810";"77486";""
"276";"2011";"2";"015810";"77632";""
"276";"2011";"2";"015820";"59158";""
"276";"2011";"2";"015820";"62157";""
"276";"2011";"2";"015830";"80550";""
"276";"2011";"2";"015830";"83769";""
"276";"2011";"2";"015840";"54235";""
"276";"2011";"2";"015850";"62949";""
"276";"2011";"2";"015850";"62720";""
"276";"2011";"2";"015860";"53648";""
"276";"2011";"2";"015860";"53165";""
"276";"2011";"2";"015880";"145766";""
"276";"2011";"2";"015880";"147369";""
"276";"2011";"2";"015890";"99277";""
"276";"2011";"2";"015890";"101621";""
"276";"2011";"2";"015900";"122277";""
"276";"2011";"2";"015900";"122229";""
"276";"2011";"2";"015910";"56173";""
"276";"2011";"2";"015910";"55269";""
"276";"2011";"2";"015920";"518087";""
"276";"2011";"2";"015920";"519700";""
"276";"2011";"2";"015930";"115494";""
"276";"2011";"2";"015930";"120772";""
"276";"2011";"2";"015940";"261724";""
"276";"2011";"2";"015940";"269350";""
"276";"2011";"2";"015950";"82262";""
"276";"2011";"2";"015950";"82955";""
"276";"2011";"2";"015960";"110473";""
"276";"2011";"2";"015960";"110178";""
"276";"2011";"2";"015970";"80309";""
"276";"2011";"2";"015970";"82368";""
"276";"2011";"2";"015980";"117528";""
"276";"2011";"2";"015980";"118988";""
"276";"2011";"2";"015990";"104094";""
"276";"2011";"2";"015990";"103377";""
"276";"2011";"2";"016000";"148381";""
"276";"2011";"2";"016000";"157472";""
"276";"2011";"2";"016010";"53895";""
"276";"2011";"2";"016010";"54640";""
"276";"2011";"2";"016020";"131427";""
"276";"2011";"2";"016020";"132777";""
"276";"2011";"2";"016030";"87700";""
"276";"2011";"2";"016030";"87092";""
"276";"2011";"2";"016040";"697094";""
"276";"2011";"2";"016040";"697189";""
"276";"2011";"2";"016050";"151585";""
"276";"2011";"2";"016050";"148486";""
"276";"2011";"2";"016060";"77994";""
"276";"2011";"2";"016060";"78117";""
"276";"2011";"2";"016070";"253173";""
"276";"2011";"2";"016070";"260933";""
"276";"2011";"2";"016080";"108127";""
"276";"2011";"2";"016080";"109373";""
"276";"2011";"2";"016090";"57914";""
"276";"2011";"2";"016090";"59962";""
"276";"2011";"2";"016100";"82665";""
"276";"2011";"2";"016100";"83848";""
"276";"2011";"2";"016110";"80565";""
"276";"2011";"2";"016110";"85465";""
"276";"2011";"2";"016120";"72608";""
"276";"2011";"2";"016120";"74349";""
"276";"2011";"2";"016130";"59321";""
"276";"2011";"2";"016130";"61753";""
"276";"2011";"2";"016140";"81321";""
"276";"2011";"2";"016140";"80865";""
"276";"2011";"2";"016150";"59920";""
"276";"2011";"2";"016150";"61111";""
"276";"2011";"2";"016160";"71062";""
"276";"2011";"2";"016160";"70398";""
"276";"2011";"2";"016170";"56898";""
"276";"2011";"2";"016170";"56814";""
"276";"2011";"2";"016180";"56670";""
"276";"2011";"2";"016180";"57665";""
"276";"2011";"2";"016190";"102151";""
"276";"2011";"2";"016190";"103062";""
"276";"2011";"2";"016200";"90388";""
"276";"2011";"2";"016200";"91166";""
"276";"2011";"2";"016210";"52254";""
"276";"2011";"2";"016230";"52486";""
"276";"2011";"2";"016240";"80934";""
"276";"2011";"2";"016240";"82515";""
"276";"2011";"2";"016250";"298805";""
"276";"2011";"2";"016250";"305460";""
"276";"2011";"2";"016255";"55292";""
"276";"2011";"2";"016255";"55358";""
"276";"2011";"2";"016260";"59813";""
"276";"2011";"2";"016260";"62321";""
"276";"2011";"2";"016270";"141248";""
"276";"2011";"2";"016270";"143281";""
"276";"2011";"2";"016290";"61237";""
"276";"2011";"2";"016290";"61791";""
"276";"2011";"2";"016300";"177884";""
"276";"2011";"2";"016300";"180856";""
"276";"2011";"2";"016310";"66162";""
"276";"2011";"2";"016310";"71398";""
"276";"1999";"0";"015490";"243825";""
"276";"1999";"0";"015500";"254867";""
"276";"1999";"0";"015510";"106150";""
"276";"1999";"0";"015520";"3386667";""
"276";"1999";"0";"015530";"321125";""
"276";"1999";"0";"015540";"392830";""
"276";"1999";"0";"015550";"301048";""
"276";"1999";"0";"015560";"121097";""
"276";"1999";"0";"015570";"246322";""
"276";"1999";"0";"015580";"540330";""
"276";"1999";"0";"015590";"122735";""
"276";"1999";"0";"015600";"263222";""
"276";"1999";"0";"015610";"110894";""
"276";"1999";"0";"015620";"137776";""
"276";"1999";"0";"015630";"590213";""
"276";"1999";"0";"015640";"476668";""
"276";"1999";"0";"015650";"519793";""
"276";"1999";"0";"015660";"568855";""
"276";"1999";"0";"015670";"201267";""
"276";"1999";"0";"015680";"100750";""
"276";"1999";"0";"015690";"599515";""
"276";"1999";"0";"015700";"643821";""
"276";"1999";"0";"015710";"202455";""
"276";"1999";"0";"015720";"109771";""
"276";"1999";"0";"015730";"281979";""
"276";"1999";"0";"015740";"114718";""
"276";"1999";"0";"015750";"124775";""
"276";"1999";"0";"015760";"205201";""
"276";"1999";"0";"015770";"254360";""
"276";"1999";"0";"015780";"1704735";""
"276";"1999";"0";"015790";"181804";""
"276";"1999";"0";"015800";"514718";""
"276";"1999";"0";"015810";"139672";""
"276";"1999";"0";"015820";"119526";""
"276";"1999";"0";"015830";"175661";""
"276";"1999";"0";"015840";"104013";""
"276";"1999";"0";"015850";"114826";""
"276";"1999";"0";"015870";"100025";""
"276";"1999";"0";"015880";"277204";""
"276";"1999";"0";"015890";"196211";""
"276";"1999";"0";"015900";"233795";""
"276";"1999";"0";"015910";"108003";""
"276";"1999";"0";"015920";"962507";""
"276";"1999";"0";"015930";"241769";""
"276";"1999";"0";"015940";"489532";""
"276";"1999";"0";"015950";"160841";""
"276";"1999";"0";"015960";"213326";""
"276";"1999";"0";"015970";"163771";""
"276";"1999";"0";"015980";"235073";""
"276";"1999";"0";"015990";"183134";""
"276";"1999";"0";"016000";"307730";""
"276";"1999";"0";"016010";"106837";""
"276";"1999";"0";"016020";"263697";""
"276";"1999";"0";"016030";"173895";""
"276";"1999";"0";"016040";"1194560";""
"276";"1999";"0";"016050";"264670";""
"276";"1999";"0";"016060";"149702";""
"276";"1999";"0";"016070";"486628";""
"276";"1999";"0";"016080";"222349";""
"276";"1999";"0";"016090";"116627";""
"276";"1999";"0";"016100";"154125";""
"276";"1999";"0";"016110";"164539";""
"276";"1999";"0";"016120";"137647";""
"276";"1999";"0";"016130";"117227";""
"276";"1999";"0";"016140";"128983";""
"276";"1999";"0";"016150";"125022";""
"276";"1999";"0";"016160";"125236";""
"276";"1999";"0";"016170";"120125";""
"276";"1999";"0";"016180";"110343";""
"276";"1999";"0";"016190";"203279";""
"276";"1999";"0";"016200";"183836";""
"276";"1999";"0";"016210";"112934";""
"276";"1999";"0";"016220";"102878";""
"276";"1999";"0";"016230";"109225";""
"276";"1999";"0";"016240";"165583";""
"276";"1999";"0";"016250";"582443";""
"276";"1999";"0";"016260";"116103";""
"276";"1999";"0";"016270";"268716";""
"276";"1999";"0";"016280";"103384";""
"276";"1999";"0";"016290";"121954";""
"276";"1999";"0";"016300";"368993";""
"276";"1999";"0";"016310";"127350";""
"276";"1999";"0";"016320";"104146";""
"276";"1999";"1";"015490";"121671";""
"276";"1999";"1";"015500";"121846";""
"276";"1999";"1";"015510";"50723";""
"276";"1999";"1";"015520";"1644575";""
"276";"1999";"1";"015530";"152701";""
"276";"1999";"1";"015540";"190433";""
"276";"1999";"1";"015550";"143416";""
"276";"1999";"1";"015560";"58490";""
"276";"1999";"1";"015570";"119350";""
"276";"1999";"1";"015580";"259439";""
"276";"1999";"1";"015590";"59991";""
"276";"1999";"1";"015600";"125123";""
"276";"1999";"1";"015610";"53712";""
"276";"1999";"1";"015620";"67680";""
"276";"1999";"1";"015630";"286880";""
"276";"1999";"1";"015640";"229565";""
"276";"1999";"1";"015650";"252735";""
"276";"1999";"1";"015660";"268630";""
"276";"1999";"1";"015670";"96937";""
"276";"1999";"1";"015680";"48939";""
"276";"1999";"1";"015690";"286350";""
"276";"1999";"1";"015700";"314431";""
"276";"1999";"1";"015710";"96025";""
"276";"1999";"1";"015720";"52773";""
"276";"1999";"1";"015730";"135781";""
"276";"1999";"1";"015740";"55211";""
"276";"1999";"1";"015750";"60334";""
"276";"1999";"1";"015760";"98338";""
"276";"1999";"1";"015770";"121314";""
"276";"1999";"1";"015780";"824686";""
"276";"1999";"1";"015790";"89307";""
"276";"1999";"1";"015800";"245017";""
"276";"1999";"1";"015810";"65694";""
"276";"1999";"1";"015820";"58400";""
"276";"1999";"1";"015830";"85577";""
"276";"1999";"1";"015840";"48910";""
"276";"1999";"1";"015850";"56417";""
"276";"1999";"1";"015870";"49247";""
"276";"1999";"1";"015880";"134775";""
"276";"1999";"1";"015890";"93058";""
"276";"1999";"1";"015900";"113274";""
"276";"1999";"1";"015910";"51340";""
"276";"1999";"1";"015920";"466543";""
"276";"1999";"1";"015930";"117087";""
"276";"1999";"1";"015940";"235789";""
"276";"1999";"1";"015950";"78116";""
"276";"1999";"1";"015960";"101024";""
"276";"1999";"1";"015970";"81257";""
"276";"1999";"1";"015980";"112839";""
"276";"1999";"1";"015990";"89093";""
"276";"1999";"1";"016000";"151145";""
"276";"1999";"1";"016010";"51824";""
"276";"1999";"1";"016020";"126721";""
"276";"1999";"1";"016030";"82677";""
"276";"1999";"1";"016040";"571363";""
"276";"1999";"1";"016050";"123825";""
"276";"1999";"1";"016060";"72522";""
"276";"1999";"1";"016070";"233415";""
"276";"1999";"1";"016080";"107562";""
"276";"1999";"1";"016090";"57539";""
"276";"1999";"1";"016100";"73572";""
"276";"1999";"1";"016110";"77981";""
"276";"1999";"1";"016120";"67010";""
"276";"1999";"1";"016130";"55738";""
"276";"1999";"1";"016140";"62651";""
"276";"1999";"1";"016150";"60456";""
"276";"1999";"1";"016160";"59600";""
"276";"1999";"1";"016170";"57923";""
"276";"1999";"1";"016180";"53564";""
"276";"1999";"1";"016190";"99627";""
"276";"1999";"1";"016200";"87875";""
"276";"1999";"1";"016210";"54808";""
"276";"1999";"1";"016220";"49428";""
"276";"1999";"1";"016230";"53585";""
"276";"1999";"1";"016240";"79712";""
"276";"1999";"1";"016250";"284977";""
"276";"1999";"1";"016260";"56511";""
"276";"1999";"1";"016270";"129032";""
"276";"1999";"1";"016280";"49545";""
"276";"1999";"1";"016290";"59761";""
"276";"1999";"1";"016300";"176350";""
"276";"1999";"1";"016310";"58801";""
"276";"1999";"1";"016320";"49513";""
"276";"1999";"2";"015490";"122154";""
"276";"1999";"2";"015500";"133021";""
"276";"1999";"2";"015510";"55427";""
"276";"1999";"2";"015520";"1742092";""
"276";"1999";"2";"015530";"168424";""
"276";"1999";"2";"015540";"202397";""
"276";"1999";"2";"015550";"157632";""
"276";"1999";"2";"015560";"62607";""
"276";"1999";"2";"015570";"126972";""
"276";"1999";"2";"015580";"280891";""
"276";"1999";"2";"015590";"62744";""
"276";"1999";"2";"015600";"138099";""
"276";"1999";"2";"015610";"57182";""
"276";"1999";"2";"015620";"70096";""
"276";"1999";"2";"015630";"303333";""
"276";"1999";"2";"015640";"247103";""
"276";"1999";"2";"015650";"267058";""
"276";"1999";"2";"015660";"300225";""
"276";"1999";"2";"015670";"104330";""
"276";"1999";"2";"015680";"51811";""
"276";"1999";"2";"015690";"313165";""
"276";"1999";"2";"015700";"329390";""
"276";"1999";"2";"015710";"106430";""
"276";"1999";"2";"015720";"56998";""
"276";"1999";"2";"015730";"146198";""
"276";"1999";"2";"015740";"59507";""
"276";"1999";"2";"015750";"64441";""
"276";"1999";"2";"015760";"106863";""
"276";"1999";"2";"015770";"133046";""
"276";"1999";"2";"015780";"880049";""
"276";"1999";"2";"015790";"92497";""
"276";"1999";"2";"015800";"269701";""
"276";"1999";"2";"015810";"73978";""
"276";"1999";"2";"015820";"61126";""
"276";"1999";"2";"015830";"90084";""
"276";"1999";"2";"015840";"55103";""
"276";"1999";"2";"015850";"58409";""
"276";"1999";"2";"015870";"50778";""
"276";"1999";"2";"015880";"142429";""
"276";"1999";"2";"015890";"103153";""
"276";"1999";"2";"015900";"120521";""
"276";"1999";"2";"015910";"56663";""
"276";"1999";"2";"015920";"495964";""
"276";"1999";"2";"015930";"124682";""
"276";"1999";"2";"015940";"253743";""
"276";"1999";"2";"015950";"82725";""
"276";"1999";"2";"015960";"112302";""
"276";"1999";"2";"015970";"82514";""
"276";"1999";"2";"015980";"122234";""
"276";"1999";"2";"015990";"94041";""
"276";"1999";"2";"016000";"156585";""
"276";"1999";"2";"016010";"55013";""
"276";"1999";"2";"016020";"136976";""
"276";"1999";"2";"016030";"91218";""
"276";"1999";"2";"016040";"623197";""
"276";"1999";"2";"016050";"140845";""
"276";"1999";"2";"016060";"77180";""
"276";"1999";"2";"016070";"253213";""
"276";"1999";"2";"016080";"114787";""
"276";"1999";"2";"016090";"59088";""
"276";"1999";"2";"016100";"80553";""
"276";"1999";"2";"016110";"86558";""
"276";"1999";"2";"016120";"70637";""
"276";"1999";"2";"016130";"61489";""
"276";"1999";"2";"016140";"66332";""
"276";"1999";"2";"016150";"64566";""
"276";"1999";"2";"016160";"65636";""
"276";"1999";"2";"016170";"62202";""
"276";"1999";"2";"016180";"56779";""
"276";"1999";"2";"016190";"103652";""
"276";"1999";"2";"016200";"95961";""
"276";"1999";"2";"016210";"58126";""
"276";"1999";"2";"016220";"53450";""
"276";"1999";"2";"016230";"55640";""
"276";"1999";"2";"016240";"85871";""
"276";"1999";"2";"016250";"297466";""
"276";"1999";"2";"016260";"59592";""
"276";"1999";"2";"016270";"139684";""
"276";"1999";"2";"016280";"53839";""
"276";"1999";"2";"016290";"62193";""
"276";"1999";"2";"016300";"192643";""
"276";"1999";"2";"016310";"68549";""
"276";"1999";"2";"016320";"54633";""
"288";"2010";"0";"016330";"1594419";""
"288";"2010";"0";"016335";"190972";""
"288";"2010";"0";"016337";"122300";""
"288";"2010";"0";"016340";"1730249";""
"288";"2010";"0";"016345";"111926";""
"288";"2010";"0";"016350";"168641";""
"288";"2010";"0";"016360";"70361";""
"288";"2010";"0";"016370";"97352";""
"288";"2010";"0";"016380";"223252";""
"288";"2010";"0";"016390";"292773";""
"288";"2010";"1";"016330";"763870";""
"288";"2010";"1";"016335";"93727";""
"288";"2010";"1";"016337";"59056";""
"288";"2010";"1";"016340";"826479";""
"288";"2010";"1";"016345";"54271";""
"288";"2010";"1";"016350";"81015";""
"288";"2010";"1";"016360";"33828";""
"288";"2010";"1";"016370";"48470";""
"288";"2010";"1";"016380";"111109";""
"288";"2010";"1";"016390";"139958";""
"288";"2010";"2";"016330";"830549";""
"288";"2010";"2";"016335";"97245";""
"288";"2010";"2";"016337";"63244";""
"288";"2010";"2";"016340";"903770";""
"288";"2010";"2";"016345";"57655";""
"288";"2010";"2";"016350";"87626";""
"288";"2010";"2";"016360";"36533";""
"288";"2010";"2";"016370";"48882";""
"288";"2010";"2";"016380";"112143";""
"288";"2010";"2";"016390";"152815";""
"288";"2000";"0";"016330";"1658937";""
"288";"2000";"0";"016340";"1170270";""
"288";"2000";"0";"016360";"114157";""
"288";"2000";"0";"016370";"175436";""
"288";"2000";"0";"016380";"202317";""
"288";"2000";"0";"016390";"141479";""
"288";"2000";"1";"016330";"817404";""
"288";"2000";"1";"016340";"587012";""
"288";"2000";"1";"016360";"56697";""
"288";"2000";"1";"016370";"86794";""
"288";"2000";"1";"016380";"100854";""
"288";"2000";"1";"016390";"68467";""
"288";"2000";"2";"016330";"841533";""
"288";"2000";"2";"016340";"583258";""
"288";"2000";"2";"016360";"57460";""
"288";"2000";"2";"016370";"88642";""
"288";"2000";"2";"016380";"101463";""
"288";"2000";"2";"016390";"73012";""
"292";"2013";"0";"016400";"32734";"67"
"292";"2013";"1";"016400";"16460";"67"
"292";"2013";"2";"016400";"16274";"67"
"292";"2012";"0";"016400";"32194";"67"
"292";"2012";"0";"016400";"30001";"67"
"292";"2012";"1";"016400";"16061";"67"
"292";"2012";"1";"016400";"15038";"67"
"292";"2012";"2";"016400";"16133";"67"
"292";"2012";"2";"016400";"14963";"67"
"292";"2010";"0";"016400";"29436";"67"
"292";"2010";"1";"016400";"14746";"67"
"292";"2010";"2";"016400";"14690";"67"
"292";"1991";"0";"016400";"28074";""
"300";"2011";"0";"016420";"664046";""
"300";"2011";"0";"016430";"100641";""
"300";"2011";"0";"016440";"140730";""
"300";"2011";"0";"016450";"144651";""
"300";"2011";"0";"016460";"167446";""
"300";"2011";"0";"016470";"139981";""
"300";"2011";"0";"016490";"163688";""
"300";"2011";"0";"016510";"315196";""
"300";"2011";"1";"016420";"315210";""
"300";"2011";"1";"016430";"46782";""
"300";"2011";"1";"016440";"68024";""
"300";"2011";"1";"016450";"70797";""
"300";"2011";"1";"016460";"81114";""
"300";"2011";"1";"016470";"68563";""
"300";"2011";"1";"016490";"78200";""
"300";"2011";"1";"016510";"143813";""
"300";"2011";"2";"016420";"348836";""
"300";"2011";"2";"016430";"53859";""
"300";"2011";"2";"016440";"72706";""
"300";"2011";"2";"016450";"73854";""
"300";"2011";"2";"016460";"86332";""
"300";"2011";"2";"016470";"71418";""
"300";"2011";"2";"016490";"85488";""
"300";"2011";"2";"016510";"171383";""
"300";"2001";"0";"016420";"789166";"68"
"300";"2001";"0";"016430";"115150";"68"
"300";"2001";"0";"016440";"135761";"68"
"300";"2001";"0";"016450";"131095";"68"
"300";"2001";"0";"016460";"168530";"68"
"300";"2001";"0";"016470";"146743";"68"
"300";"2001";"0";"016490";"181933";"68"
"300";"2001";"0";"016510";"385406";"68"
"300";"2001";"1";"016420";"374900";"68"
"300";"2001";"1";"016430";"54137";"68"
"300";"2001";"1";"016440";"66956";"68"
"300";"2001";"1";"016450";"64000";"68"
"300";"2001";"1";"016460";"82981";"68"
"300";"2001";"1";"016470";"72391";"68"
"300";"2001";"1";"016490";"87362";"68"
"300";"2001";"1";"016510";"180122";"68"
"300";"2001";"2";"016420";"414266";"68"
"300";"2001";"2";"016430";"61013";"68"
"300";"2001";"2";"016440";"68805";"68"
"300";"2001";"2";"016450";"67095";"68"
"300";"2001";"2";"016460";"85549";"68"
"300";"2001";"2";"016470";"74352";"68"
"300";"2001";"2";"016490";"94571";"68"
"300";"2001";"2";"016510";"205284";"68"
"304";"2015";"0";"016540";"17036";""
"304";"2015";"1";"016540";"8958";""
"304";"2015";"2";"016540";"8078";""
"304";"2014";"0";"016540";"16786";"1"
"304";"2014";"1";"016540";"8812";"1"
"304";"2014";"2";"016540";"7974";"1"
"304";"2013";"0";"016540";"16583";""
"304";"2013";"1";"016540";"8707";""
"304";"2013";"2";"016540";"7876";""
"304";"2012";"0";"016540";"16235";"1"
"304";"2012";"1";"016540";"8528";"1"
"304";"2012";"2";"016540";"7707";"1"
"304";"2010";"0";"016540";"15469";""
"304";"2010";"0";"016540";"15665.5";"1"
"304";"2010";"0";"016540";"321";""
"304";"2010";"1";"016540";"8230";"1"
"304";"2010";"1";"016540";"8144";""
"304";"2010";"1";"016540";"180";""
"304";"2010";"2";"016540";"7435.5";"1"
